depa_nombre,muni_nombre,total_prestadores,profesional_independiente,ips,objeto_social_diferente,transporte_especial,natural,juridico,privada,mixta,publica,vencimiento_2025,vencimiento_2026,vencimiento_2027,vencimiento_2028,vencimiento_2029,municipio_pdet,municipio_zomac,municipio_pnis,municipio_pnsr_antes_2023,municipio_pnsr_2023,municipio_pnsr_2024,muni_nombre_corr,depa_nombre_corr,MPIO,depa_nombre:1,muni_nombre:1,AÑO,total_pob,total_cabecera,total_cprd,hombres_cabecera,hombres_cprd,hombres_total,mujeres_cabecera,mujeres_cprd,mujeres_total,hombres_primera_infancia,hombres_infancia,hombres_adolescencia,hombres_juventud,hombres_adultez,hombres_vejez,mujeres_primera_infancia,mujeres_infancia,mujeres_adolescencia,mujeres_juventud,mujeres_adultez,mujeres_vejez,etnia_cabecera,etnia_cprd,etnia_total,superficie,region
ANTIOQUIA,MURINDÓ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,SI,SI,NO,SI,SI,SI,MURINDÓ,ANTIOQUIA,5475,ANTIOQUIA,MURINDÓ,2025,5332,2136,3196,1074,1632,2706,1062,1564,2626,541,472,334,347,839,173,504,440,314,331,862,175,2087,3180,5267,1240.51641997099,Región Eje Cafetero 
ANTIOQUIA,MUTATÁ,2,1,1,0,0,1,1,1,0,1,2,0,0,0,0,SI,SI,NO,SI,SI,SI,MUTATÁ,ANTIOQUIA,5480,ANTIOQUIA,MUTATÁ,2025,15148,6488,8660,3162,4508,7670,3326,4152,7478,1033,1061,905,1038,2870,763,1036,994,825,1034,2900,689,980,2902,3882,988.4401837667809,Región Eje Cafetero 
ANTIOQUIA,NARIÑO,3,2,1,0,0,2,1,2,0,1,1,2,0,0,0,NO,SI,NO,NO,SI,SI,NARIÑO,ANTIOQUIA,5483,ANTIOQUIA,NARIÑO,2025,10889,4016,6873,1863,3689,5552,2153,3184,5337,493,586,563,594,2211,1105,423,503,509,606,2133,1163,35,7,42,348.3219108677416,Región Eje Cafetero 
ANTIOQUIA,NECHÍ,6,4,2,0,0,4,2,5,0,1,3,1,0,2,0,SI,SI,SI,SI,SI,SI,NECHÍ,ANTIOQUIA,5495,ANTIOQUIA,NECHÍ,2025,28100,15798,12302,7871,6642,14513,7927,5660,13587,1839,1911,1655,1837,5498,1773,1808,1869,1587,1782,5151,1390,1463,2083,3546,877.7613887795542,Región Eje Cafetero 
ANTIOQUIA,NECOCLÍ,18,16,2,0,0,16,2,17,0,1,8,7,2,1,0,SI,SI,NO,SI,SI,SI,NECOCLÍ,ANTIOQUIA,5490,ANTIOQUIA,NECOCLÍ,2025,45834,14632,31202,6970,15614,22584,7662,15588,23250,2891,3142,2798,2911,8350,2492,2818,2951,2642,3149,9105,2585,10442,14072,24514,1156.610425280758,Región Eje Cafetero 
ANTIOQUIA,OLAYA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,OLAYA,ANTIOQUIA,5501,ANTIOQUIA,OLAYA,2025,3350,434,2916,206,1472,1678,228,1444,1672,140,146,137,182,700,373,138,153,135,174,693,379,22,28,50,81.7988366713314,Región Eje Cafetero 
ANTIOQUIA,PEQUE,3,1,1,1,0,1,2,2,0,1,1,1,0,1,0,NO,NO,NO,NO,SI,NO,PEQUE,ANTIOQUIA,5543,ANTIOQUIA,PEQUE,2025,8717,3049,5668,1462,3130,4592,1587,2538,4125,501,521,488,634,1772,676,456,450,410,533,1630,646,73,9,82,460.6208451489306,Región Eje Cafetero 
ANTIOQUIA,PEÑOL,28,23,2,3,0,23,5,27,0,1,14,8,6,0,0,NO,NO,NO,NO,NO,NO,PEÑOL,ANTIOQUIA,5541,ANTIOQUIA,PEÑOL,2025,22736,13169,9567,6211,4871,11082,6958,4696,11654,891,955,914,1389,4872,2061,918,948,885,1402,5106,2395,79,28,107,126.6477425085835,Región Eje Cafetero 
ANTIOQUIA,PUEBLORRICO,7,6,1,0,0,6,1,6,0,1,2,3,1,0,1,NO,NO,NO,NO,SI,SI,PUEBLORRICO,ANTIOQUIA,5576,ANTIOQUIA,PUEBLORRICO,2025,9280,5293,3987,2567,2054,4621,2726,1933,4659,349,424,429,546,1897,976,353,417,413,509,1969,998,43,194,237,78.93162348654211,Región Eje Cafetero 
ANTIOQUIA,PUERTO BERRÍO,31,26,4,0,1,26,5,31,0,0,14,6,4,4,3,NO,SI,NO,NO,SI,NO,PUERTO BERRÍO,ANTIOQUIA,5579,ANTIOQUIA,PUERTO BERRÍO,2025,42468,37052,5416,18006,3241,21247,19046,2175,21221,1735,1988,1936,3003,9585,3000,1672,1910,1874,2755,9595,3415,1674,117,1791,1174.803374631904,Región Eje Cafetero 
ANTIOQUIA,PUERTO NARE,4,3,1,0,0,3,1,3,0,1,2,2,0,0,0,NO,NO,NO,NO,SI,NO,PUERTO NARE,ANTIOQUIA,5585,ANTIOQUIA,PUERTO NARE,2025,15350,5756,9594,2728,4893,7621,3028,4701,7729,629,719,687,793,3485,1308,642,705,655,786,3519,1422,343,181,524,707.4953415434788,Región Eje Cafetero 
ANTIOQUIA,PUERTO TRIUNFO,15,12,2,1,0,12,3,15,0,0,3,8,2,2,0,NO,NO,NO,NO,SI,NO,PUERTO TRIUNFO,ANTIOQUIA,5591,ANTIOQUIA,PUERTO TRIUNFO,2025,19688,4348,15340,2173,8600,10773,2175,6740,8915,924,934,873,1739,5207,1096,904,889,818,1228,3971,1105,84,119,203,359.0546379404186,Región Eje Cafetero 
ANTIOQUIA,REMEDIOS,14,12,2,0,0,12,2,13,0,1,9,3,1,1,0,SI,SI,SI,SI,SI,SI,REMEDIOS,ANTIOQUIA,5604,ANTIOQUIA,REMEDIOS,2025,30723,14421,16302,6882,8399,15281,7539,7903,15442,1763,1828,1628,2139,6378,1545,1682,1732,1571,2183,6604,1670,105,195,300,1876.272694355277,Región Eje Cafetero 
ANTIOQUIA,RETIRO,36,32,2,1,1,32,4,36,0,0,11,13,4,6,2,NO,NO,NO,NO,NO,NO,RETIRO,ANTIOQUIA,5607,ANTIOQUIA,RETIRO,2025,25589,14917,10672,7104,5335,12439,7813,5337,13150,849,918,917,1482,6005,2268,768,845,850,1447,6283,2957,64,11,75,227.593281545083,Región Eje Cafetero 
ANTIOQUIA,RIONEGRO,502,459,33,9,1,459,43,501,0,1,193,140,66,71,32,NO,NO,NO,NO,NO,NO,RIONEGRO,ANTIOQUIA,5615,ANTIOQUIA,RIONEGRO,2025,147907,97666,50241,46762,25628,72390,50904,24613,75517,4606,5181,5657,10466,35142,11338,4483,4912,5197,9625,36388,14912,805,182,987,209.3295410981369,Región Eje Cafetero 
ANTIOQUIA,SABANALARGA,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,SABANALARGA,ANTIOQUIA,5628,ANTIOQUIA,SABANALARGA,2025,9731,3792,5939,1881,3222,5103,1911,2717,4628,567,544,490,706,2070,726,537,523,453,626,1778,711,141,11,152,292.2925521390843,Región Eje Cafetero 
ANTIOQUIA,SABANETA,248,220,16,10,2,220,28,246,1,1,107,75,25,32,9,NO,NO,NO,NO,NO,NO,SABANETA,ANTIOQUIA,5631,ANTIOQUIA,SABANETA,2025,90253,80333,9920,37148,4747,41895,43185,5173,48358,2728,2634,2485,5342,22364,6342,2566,2469,2430,5722,25533,9638,630,76,706,16.24354132439614,Región Eje Cafetero 
ANTIOQUIA,SALGAR,9,7,2,0,0,7,2,8,0,1,3,3,1,2,0,NO,SI,NO,NO,SI,SI,SALGAR,ANTIOQUIA,5642,ANTIOQUIA,SALGAR,2025,19448,8387,11061,3911,5774,9685,4476,5287,9763,756,843,850,1228,4269,1739,786,878,874,1211,4216,1798,80,55,135,289.4808263067497,Región Eje Cafetero 
ANTIOQUIA,SAN CARLOS,9,7,2,0,0,7,2,8,0,1,4,2,1,2,0,NO,SI,NO,NO,SI,SI,SAN CARLOS,ANTIOQUIA,5649,ANTIOQUIA,SAN CARLOS,2025,17103,8560,8543,4096,4610,8706,4464,3933,8397,734,840,816,1046,3607,1663,726,787,724,919,3580,1661,50,18,68,688.3393346427408,Región Eje Cafetero 
ANTIOQUIA,SAN FRANCISCO,4,3,1,0,0,3,1,3,0,1,0,3,1,0,0,NO,SI,NO,NO,SI,SI,SAN FRANCISCO,ANTIOQUIA,5652,ANTIOQUIA,SAN FRANCISCO,2025,6048,3002,3046,1396,1603,2999,1606,1443,3049,330,351,294,336,1101,587,323,337,292,356,1172,569,18,20,38,333.7145672761131,Región Eje Cafetero 
ANTIOQUIA,SAN JERÓNIMO,16,14,1,1,0,14,2,15,0,1,5,4,5,2,0,NO,NO,NO,NO,NO,NO,SAN JERÓNIMO,ANTIOQUIA,5656,ANTIOQUIA,SAN JERÓNIMO,2025,16609,8159,8450,3837,4281,8118,4322,4169,8491,563,683,708,1061,3752,1351,679,715,687,1044,3850,1516,40,18,58,175.2383290997691,Región Eje Cafetero 
ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,2,1,1,0,0,1,1,1,0,1,2,0,0,0,0,NO,NO,NO,NO,SI,NO,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,5658,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,2025,3941,2670,1271,1229,690,1919,1441,581,2022,162,176,198,301,856,226,196,243,234,264,813,272,36,0,36,132.6015084311656,Región Eje Cafetero 
ANTIOQUIA,SAN JUAN DE URABÁ,8,7,1,0,0,7,1,7,0,1,3,4,1,0,0,NO,NO,NO,NO,NO,NO,SAN JUAN DE URABÁ,ANTIOQUIA,5659,ANTIOQUIA,SAN JUAN DE URABÁ,2025,21853,8460,13393,4019,6726,10745,4441,6667,11108,1455,1524,1313,1359,3911,1183,1370,1432,1259,1431,4341,1275,4415,7090,11505,261.5254153897632,Región Eje Cafetero 
ANTIOQUIA,SAN LUIS,6,5,1,0,0,5,1,5,0,1,2,1,0,2,1,NO,SI,NO,NO,SI,SI,SAN LUIS,ANTIOQUIA,5660,ANTIOQUIA,SAN LUIS,2025,13893,8821,5072,4164,2623,6787,4657,2449,7106,754,794,693,842,2770,934,744,758,655,854,2948,1147,64,9,73,409.3577462138065,Región Eje Cafetero 
ANTIOQUIA,SAN PEDRO DE URABA,3,0,2,1,0,0,3,2,0,1,2,1,0,0,0,SI,SI,NO,SI,SI,SI,SAN PEDRO DE URABÁ,ANTIOQUIA,5665,ANTIOQUIA,SAN PEDRO DE URABÁ,2025,33393,15764,17629,7797,9282,17079,7967,8347,16314,1835,2086,2029,2431,6514,2184,1730,1926,1762,2054,6804,2038,539,495,1034,569.0047744142299,Región Eje Cafetero 
ANTIOQUIA,SAN RAFAEL,8,6,2,0,0,6,2,7,0,1,2,4,0,2,0,NO,SI,NO,NO,SI,SI,SAN RAFAEL,ANTIOQUIA,5667,ANTIOQUIA,SAN RAFAEL,2025,16753,9208,7545,4230,4115,8345,4978,3430,8408,695,776,751,992,3530,1601,638,683,669,1008,3635,1775,72,10,82,332.6564894070094,Región Eje Cafetero 
ANTIOQUIA,SAN ROQUE,8,6,1,1,0,6,2,7,0,1,3,0,3,2,0,NO,NO,NO,NO,NO,NO,SAN ROQUE,ANTIOQUIA,5670,ANTIOQUIA,SAN ROQUE,2025,23105,8493,14612,3968,7700,11668,4525,6912,11437,950,1096,1076,1429,5000,2117,987,1070,1013,1335,4923,2109,58,17,75,427.3485568591248,Región Eje Cafetero 
ANTIOQUIA,SAN VICENTE,15,13,1,1,0,13,2,15,0,0,7,1,6,1,0,NO,NO,NO,NO,NO,NO,SAN VICENTE,ANTIOQUIA,5674,ANTIOQUIA,SAN VICENTE,2025,23714,7501,16213,3552,8806,12358,3949,7407,11356,928,1053,1083,1650,5528,2116,906,940,901,1390,5007,2212,31,6,37,240.1110177100085,Región Eje Cafetero 
ANTIOQUIA,SANTA BÁRBARA,7,6,1,0,0,6,1,6,0,1,4,3,0,0,0,NO,NO,NO,NO,NO,NO,SANTA BÁRBARA,ANTIOQUIA,5679,ANTIOQUIA,SANTA BÁRBARA,2025,28051,14321,13730,6819,7072,13891,7502,6658,14160,836,1084,1171,1630,5938,3232,785,982,1047,1483,6222,3641,97,34,131,211.2016369921671,Región Eje Cafetero 
ANTIOQUIA,SANTA ROSA DE OSOS,34,30,3,1,0,30,4,33,1,0,9,14,2,7,2,NO,NO,NO,NO,SI,NO,SANTA ROSA DE OSOS,ANTIOQUIA,5686,ANTIOQUIA,SANTA ROSA DE OSOS,2025,39340,23747,15593,11286,8193,19479,12461,7400,19861,1718,1879,1872,2912,8686,2412,1683,1875,1878,2744,8901,2780,127,69,196,938.5400875056008,Región Eje Cafetero 
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,24,19,2,3,0,19,5,23,0,1,6,13,3,2,0,NO,SI,NO,NO,SI,SI,SANTAFÉ DE ANTIOQUIA,ANTIOQUIA,5042,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,2025,28246,19176,9070,9228,4716,13944,9948,4354,14302,1085,1276,1293,1876,6275,2139,1069,1211,1215,1858,6398,2551,955,32,987,519.2247522116503,Región Eje Cafetero 
ANTIOQUIA,SANTO DOMINGO,3,2,1,0,0,2,1,2,0,1,0,2,1,0,0,NO,SI,NO,NO,SI,SI,SANTO DOMINGO,ANTIOQUIA,5690,ANTIOQUIA,SANTO DOMINGO,2025,13163,3702,9461,1912,4925,6837,1790,4536,6326,461,559,570,853,2956,1438,453,519,519,734,2710,1391,38,39,77,248.7307999665668,Región Eje Cafetero 
ANTIOQUIA,SEGOVIA,26,22,4,0,0,22,4,25,0,1,9,11,1,3,2,SI,SI,SI,SI,SI,SI,SEGOVIA,ANTIOQUIA,5736,ANTIOQUIA,SEGOVIA,2025,41222,34512,6710,16944,3491,20435,17568,3219,20787,2147,2290,2185,3208,8721,1884,2058,2195,2080,3116,9055,2283,389,1270,1659,1106.18345269783,Región Eje Cafetero 
ANTIOQUIA,SONSON,27,24,3,0,0,24,3,26,0,1,15,5,0,6,1,NO,SI,NO,NO,SI,SI,SONSÓN,ANTIOQUIA,5756,ANTIOQUIA,SONSÓN,2025,38784,20326,18458,9826,9667,19493,10500,8791,19291,1559,1796,1823,2579,8521,3215,1434,1686,1736,2356,8323,3756,142,81,223,1474.651437209104,Región Eje Cafetero 
ANTIOQUIA,SOPETRÁN,5,4,1,0,0,4,1,4,0,1,0,2,0,2,1,NO,NO,NO,NO,NO,NO,SOPETRÁN,ANTIOQUIA,5761,ANTIOQUIA,SOPETRÁN,2025,16200,7867,8333,3732,4346,8078,4135,3987,8122,567,643,648,999,3701,1520,630,670,633,957,3529,1703,119,1816,1935,210.5968624389005,Región Eje Cafetero 
ANTIOQUIA,TARAZÁ,8,7,1,0,0,7,1,7,0,1,4,3,0,0,1,SI,SI,SI,SI,SI,SI,TARAZÁ,ANTIOQUIA,5790,ANTIOQUIA,TARAZÁ,2025,29306,15367,13939,7405,7057,14462,7962,6882,14844,1743,1957,1774,1863,5674,1451,1689,1875,1718,1913,6095,1554,460,223,683,1047.139274048463,Región Eje Cafetero 
ANTIOQUIA,TARSO,3,2,1,0,0,2,1,2,0,1,1,2,0,0,0,NO,NO,NO,NO,NO,NO,TARSO,ANTIOQUIA,5792,ANTIOQUIA,TARSO,2025,6593,3934,2659,1904,1360,3264,2030,1299,3329,216,278,307,420,1457,586,241,272,285,447,1432,652,23,0,23,127.2413311858792,Región Eje Cafetero 
ANTIOQUIA,TITIRIBÍ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,NO,NO,TITIRIBÍ,ANTIOQUIA,5809,ANTIOQUIA,TITIRIBÍ,2025,11457,5734,5723,2790,2841,5631,2944,2882,5826,317,409,442,645,2525,1293,314,407,439,598,2520,1548,33,12,45,143.9869277910177,Región Eje Cafetero 
ANTIOQUIA,TOLEDO,3,2,1,0,0,2,1,2,0,1,1,0,2,0,0,NO,SI,NO,NO,SI,SI,TOLEDO,ANTIOQUIA,5819,ANTIOQUIA,TOLEDO,2025,5296,2115,3181,1036,1770,2806,1079,1411,2490,298,298,267,350,1187,406,246,270,246,301,1032,395,38,12,50,111.7279881175521,Región Eje Cafetero 
ANTIOQUIA,TURBO,51,40,10,0,1,40,11,50,0,1,18,18,8,3,4,SI,SI,NO,SI,SI,SI,TURBO,ANTIOQUIA,5837,ANTIOQUIA,TURBO,2025,135464,60443,75021,27761,37075,64836,32682,37946,70628,8446,8877,7868,9426,24265,5954,8412,8517,7660,10295,28679,7065,52889,38517,91406,2712.664238451021,Región Eje Cafetero 
ANTIOQUIA,TÁMESIS,12,10,2,0,0,10,2,11,0,1,5,4,0,2,1,NO,NO,NO,NO,NO,NO,TÁMESIS,ANTIOQUIA,5789,ANTIOQUIA,TÁMESIS,2025,17270,8770,8500,4173,4523,8696,4597,3977,8574,517,664,702,932,3911,1970,473,628,675,873,3716,2209,78,183,261,255.8668002014433,Región Eje Cafetero 
ANTIOQUIA,URAMITA,2,1,1,0,0,1,1,1,0,1,1,0,0,1,0,NO,SI,NO,NO,SI,SI,URAMITA,ANTIOQUIA,5842,ANTIOQUIA,URAMITA,2025,7329,2693,4636,1230,2522,3752,1463,2114,3577,397,409,367,465,1464,650,377,384,339,447,1402,628,61,119,180,262.7300022265211,Región Eje Cafetero 
ANTIOQUIA,URRAO,42,40,1,1,0,40,2,41,0,1,18,11,1,9,3,NO,SI,NO,NO,SI,SI,URRAO,ANTIOQUIA,5847,ANTIOQUIA,URRAO,2025,32366,18852,13514,9007,7078,16085,9845,6436,16281,1671,1778,1662,2129,6432,2413,1661,1745,1577,2056,6644,2598,954,2175,3129,2390.403917069682,Región Eje Cafetero 
ANTIOQUIA,VALDIVIA,2,0,1,0,1,0,2,1,0,1,1,0,0,0,1,SI,SI,SI,SI,SI,SI,VALDIVIA,ANTIOQUIA,5854,ANTIOQUIA,VALDIVIA,2025,14823,4849,9974,2188,5156,7344,2661,4818,7479,824,894,834,1013,2913,866,787,850,792,1031,3081,938,55,63,118,514.7229664494045,Región Eje Cafetero 
ANTIOQUIA,VALPARAÍSO,4,3,1,0,0,3,1,3,0,1,3,1,0,0,0,NO,NO,NO,NO,NO,NO,VALPARAÍSO,ANTIOQUIA,5856,ANTIOQUIA,VALPARAÍSO,2025,6966,4300,2666,2060,1468,3528,2240,1198,3438,257,280,266,381,1576,768,212,243,247,367,1549,820,27,340,367,124.8458806383169,Región Eje Cafetero 
ANTIOQUIA,VEGACHÍ,12,11,1,0,0,11,1,11,0,1,4,2,3,2,1,NO,SI,SI,NO,SI,SI,VEGACHÍ,ANTIOQUIA,5858,ANTIOQUIA,VEGACHÍ,2025,12644,9301,3343,4481,1776,6257,4820,1567,6387,545,695,694,841,2560,922,496,598,613,880,2817,983,107,51,158,509.4802515372779,Región Eje Cafetero 
ANTIOQUIA,VENECIA,5,4,1,0,0,4,1,4,0,1,3,0,1,0,1,NO,NO,NO,NO,NO,NO,VENECIA,ANTIOQUIA,5861,ANTIOQUIA,VENECIA,2025,12407,6167,6240,2805,3178,5983,3362,3062,6424,314,424,480,681,2745,1339,282,419,481,652,3040,1550,30,34,64,130.146318330805,Región Eje Cafetero 
ANTIOQUIA,VIGÍA DEL FUERTE,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,SI,SI,NO,SI,SI,SI,VIGÍA DEL FUERTE,ANTIOQUIA,5873,ANTIOQUIA,VIGÍA DEL FUERTE,2025,9827,3887,5940,1821,3009,4830,2066,2931,4997,809,749,610,688,1495,479,772,730,599,681,1720,495,3868,5915,9783,1511.326061318195,Región Eje Cafetero 
ANTIOQUIA,YALÍ,6,5,1,0,0,5,1,5,0,1,1,0,2,3,0,NO,SI,NO,NO,SI,SI,YALÍ,ANTIOQUIA,5885,ANTIOQUIA,YALÍ,2025,8152,4268,3884,2013,2178,4191,2255,1706,3961,362,410,385,486,1824,724,347,390,370,496,1686,672,48,18,66,475.2326923099744,Región Eje Cafetero 
ANTIOQUIA,YARUMAL,51,48,1,2,0,48,3,50,0,1,20,15,4,8,4,NO,SI,SI,NO,SI,SI,YARUMAL,ANTIOQUIA,5887,ANTIOQUIA,YARUMAL,2025,44770,33359,11411,15724,6034,21758,17635,5377,23012,1799,2234,2314,3148,9293,2970,1814,2226,2263,2973,10026,3710,180,23,203,757.6912168534132,Región Eje Cafetero 
ANTIOQUIA,YOLOMBÓ,9,7,2,0,0,7,2,8,0,1,3,3,0,3,0,NO,SI,NO,NO,SI,SI,YOLOMBÓ,ANTIOQUIA,5890,ANTIOQUIA,YOLOMBÓ,2025,24178,8482,15696,3808,8477,12285,4674,7219,11893,967,1186,1190,1392,5191,2359,915,1088,1093,1388,4944,2465,137,16,153,1070.559939914699,Región Eje Cafetero 
ANTIOQUIA,YONDÓ,4,3,1,0,0,3,1,3,0,1,0,3,1,0,0,SI,SI,SI,SI,SI,SI,YONDÓ,ANTIOQUIA,5893,ANTIOQUIA,YONDÓ,2025,20870,11666,9204,5668,5000,10668,5998,4204,10202,1349,1289,1031,1272,4423,1304,1344,1278,1014,1317,4204,1045,583,238,821,1985.592087866344,Región Eje Cafetero 
ANTIOQUIA,ZARAGOZA,9,8,1,0,0,8,1,9,0,0,7,2,0,0,0,SI,SI,SI,SI,SI,SI,ZARAGOZA,ANTIOQUIA,5895,ANTIOQUIA,ZARAGOZA,2025,26392,13434,12958,6350,6694,13044,7084,6264,13348,1813,1795,1481,1683,4962,1310,1701,1703,1461,1860,5292,1331,6906,4173,11079,1277.442561175456,Región Eje Cafetero 
ARAUCA,ARAUCA,99,65,30,4,0,65,34,96,0,3,54,32,5,0,8,NO,SI,NO,NO,SI,SI,ARAUCA,ARAUCA,81001,ARAUCA,ARAUCA,2025,101658,87121,14537,42404,7746,50150,44717,6791,51508,4704,5053,5082,7978,22241,5092,4592,4920,4838,7707,23457,5994,5103,2819,7922,6342.967182873934,Región Llano
ARAUCA,ARAUQUITA,11,10,0,1,0,10,1,11,0,0,6,3,1,1,0,SI,SI,SI,SI,SI,SI,ARAUQUITA,ARAUCA,81065,ARAUCA,ARAUQUITA,2025,64172,17128,47044,8441,24753,33194,8687,22291,30978,3668,3840,3609,4822,13423,3832,3399,3542,3309,4460,13120,3148,1339,4669,6008,3201.362517046226,Región Llano
ARAUCA,FORTUL,7,6,1,0,0,6,1,7,0,0,2,3,0,2,0,SI,SI,NO,SI,SI,SI,FORTUL,ARAUCA,81300,ARAUCA,FORTUL,2025,24446,13259,11187,6442,5666,12108,6817,5521,12338,1391,1449,1321,1761,4912,1274,1349,1461,1383,1808,5079,1258,420,1220,1640,1088.736473132712,Región Llano
ARAUCA,SARAVENA,55,41,13,0,1,41,14,53,1,1,26,15,6,7,1,SI,SI,NO,SI,SI,SI,SARAVENA,ARAUCA,81736,ARAUCA,SARAVENA,2025,65754,49334,16420,23254,8389,31643,26080,8031,34111,3232,3493,3428,4765,13099,3626,3308,3552,3445,4984,14721,4101,1330,2092,3422,998.5158579940198,Región Llano
ARAUCA,TAME,55,44,9,1,1,44,11,54,0,1,26,19,7,2,1,SI,SI,NO,SI,SI,SI,TAME,ARAUCA,81794,ARAUCA,TAME,2025,54772,31660,23112,15107,12091,27198,16553,11021,27574,3044,3219,3033,4077,10978,2847,2920,3072,2896,4025,11613,3048,1205,2789,3994,5813.763869710465,Región Llano
ATLÁNTICO,BARANOA,22,11,9,0,2,11,11,21,0,1,8,9,4,1,0,NO,NO,NO,NO,NO,NO,BARANOA,ATLÁNTICO,8078,ATLÁNTICO,BARANOA,2025,70200,58511,11689,29096,6060,35156,29415,5629,35044,2989,3465,3481,5022,15087,5112,2831,3312,3315,4785,15291,5510,7166,1986,9152,118.3118959055531,Región Caribe
ATLÁNTICO,CAMPO DE LA CRUZ,6,2,4,0,0,2,4,5,0,1,3,3,0,0,0,NO,NO,NO,NO,NO,NO,CAMPO DE LA CRUZ,ATLÁNTICO,8137,ATLÁNTICO,CAMPO DE LA CRUZ,2025,25218,21803,3415,10834,1810,12644,10969,1605,12574,1299,1466,1388,1844,5011,1636,1243,1369,1276,1743,5040,1903,1254,39,1293,92.26943510215041,Región Caribe
ATLÁNTICO,CANDELARIA,4,1,3,0,0,1,3,3,0,1,3,1,0,0,0,NO,NO,NO,NO,NO,NO,CANDELARIA,ATLÁNTICO,8141,ATLÁNTICO,CANDELARIA,2025,17839,12869,4970,6512,2553,9065,6357,2417,8774,933,1051,982,1294,3678,1127,900,956,880,1262,3601,1175,4819,3643,8462,147.6500906015229,Región Caribe
ATLÁNTICO,GALAPA,11,4,7,0,0,4,7,10,0,1,7,3,1,0,0,NO,NO,NO,NO,NO,NO,GALAPA,ATLÁNTICO,8296,ATLÁNTICO,GALAPA,2025,69022,64097,4925,31969,2677,34646,32128,2248,34376,3497,3947,3778,5139,14583,3702,3188,3615,3478,5016,15100,3979,8731,577,9308,90.79769003018191,Región Caribe
ATLÁNTICO,JUAN DE ACOSTA,3,0,2,0,1,0,3,1,0,2,2,1,0,0,0,NO,NO,NO,NO,NO,NO,JUAN DE ACOSTA,ATLÁNTICO,8372,ATLÁNTICO,JUAN DE ACOSTA,2025,23730,15024,8706,7682,4656,12338,7342,4050,11392,1100,1215,1186,1780,5316,1741,912,1054,1074,1623,5021,1708,201,3350,3551,162.3371011785044,Región Caribe
ATLÁNTICO,LURUACO,5,4,1,0,0,4,1,4,0,1,3,2,0,0,0,NO,NO,NO,NO,NO,NO,LURUACO,ATLÁNTICO,8421,ATLÁNTICO,LURUACO,2025,31388,16129,15259,7889,7844,15733,8240,7415,15655,1549,1750,1674,2253,6321,2186,1527,1694,1622,2238,6225,2349,11230,12888,24118,204.3511088491623,Región Caribe
ATLÁNTICO,MALAMBO,20,9,10,1,0,9,11,19,0,1,7,6,1,4,2,NO,NO,NO,NO,NO,NO,MALAMBO,ATLÁNTICO,8433,ATLÁNTICO,MALAMBO,2025,144883,135247,9636,66943,5053,71996,68304,4583,72887,6814,7875,7909,11518,30163,7717,6732,7707,7541,10842,30853,9212,9318,678,9996,103.444076502756,Región Caribe
ATLÁNTICO,MANATÍ,4,2,2,0,0,2,2,3,0,1,2,1,0,1,0,NO,NO,NO,NO,NO,NO,MANATÍ,ATLÁNTICO,8436,ATLÁNTICO,MANATÍ,2025,22014,19359,2655,9782,1505,11287,9577,1150,10727,1292,1402,1309,1746,4239,1299,1107,1254,1208,1619,4199,1340,6585,32,6617,194.0607972370691,Región Caribe
ATLÁNTICO,PALMAR DE VARELA,8,3,5,0,0,3,5,7,0,1,5,2,1,0,0,NO,NO,NO,NO,NO,NO,PALMAR DE VARELA,ATLÁNTICO,8520,ATLÁNTICO,PALMAR DE VARELA,2025,32573,31287,1286,15603,786,16389,15684,500,16184,1466,1637,1591,2362,7111,2222,1381,1588,1568,2213,6990,2444,243,1,244,90.93224675042102,Región Caribe
ATLÁNTICO,PIOJÓ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,PIOJÓ,ATLÁNTICO,8549,ATLÁNTICO,PIOJÓ,2025,7374,3208,4166,1632,2244,3876,1576,1922,3498,313,357,363,546,1681,616,328,330,316,501,1530,493,1258,832,2090,240.401255502683,Región Caribe
ATLÁNTICO,POLONUEVO,4,1,3,0,0,1,3,3,0,1,1,1,2,0,0,NO,NO,NO,NO,NO,NO,POLONUEVO,ATLÁNTICO,8558,ATLÁNTICO,POLONUEVO,2025,20317,16947,3370,8444,1883,10327,8503,1487,9990,904,1076,1079,1420,4315,1533,807,1024,1067,1377,4224,1491,345,39,384,79.57553736682122,Región Caribe
